Year,Year Label,Economy,Economy Label,Mode,Mode Label,Direction,Direction Label,US dollars at current prices in millions,US dollars at current prices in millions Footnote,US dollars at current prices per capita,US dollars at current prices per capita Footnote,Percentage of total world,Percentage of total world Footnote,Percentage of Gross Domestic Product,Percentage of Gross Domestic Product Footnote,Percentage of Gross Fixed Capital Formation,Percentage of Gross Fixed Capital Formation Footnote
1995,1995,148,Chad,8,Flow,2,Outward,-2.454,,-0.356,,-0.000679,,-0.14935,,-1.26144,
1995,1995,148,Chad,9,Stock,1,Inward,330.727,,48.009,,0.009278,,20.12607,,169.99217,
1995,1995,148,Chad,9,Stock,2,Outward,70.495,,10.233,,0.001765,,4.2899,,36.23411,
1995,1995,1500,Developed economies,8,Flow,1,Inward,228407.024,,186.884,,66.177553,,0.89263,,3.79298,
1995,1995,1500,Developed economies,8,Flow,2,Outward,312967.254,,259.474,,86.636014,,1.22454,,5.20077,
1995,1995,1500,Developed economies,9,Stock,1,Inward,2735978.774,,2258.469,,76.757286,,10.70206,,45.45429,
1995,1995,1500,Developed economies,9,Stock,2,Outward,3694583.149,,3063.089,,92.520153,,14.45576,,61.39517,
1995,1995,152,Chile,8,Flow,1,Inward,2956.1,,205.046,,0.856486,,3.93627,,15.48462,
1995,1995,152,Chile,8,Flow,2,Outward,751.5,,52.127,,0.208031,,1.00068,,3.9365,
1995,1995,152,Chile,9,Stock,1,Inward,24437.384,,1695.063,,0.685585,,32.54019,,128.00774,
1995,1995,152,Chile,9,Stock,2,Outward,2773.5,,192.38,,0.069454,,3.69312,,14.52813,
1995,1995,1520,Developed economies: Americas,8,Flow,1,Inward,68026.772,,227.698,,19.70975,,0.82069,,3.97414,
1995,1995,1520,Developed economies: Americas,8,Flow,2,Outward,103535.606,,346.553,,28.660865,,1.24908,,6.04857,
1995,1995,1520,Developed economies: Americas,9,Stock,1,Inward,1128907.219,,3778.663,,31.671245,,13.61944,,65.951,
1995,1995,1520,Developed economies: Americas,9,Stock,2,Outward,1481897.04,,4960.186,,37.109827,,17.87801,,86.57274,
1995,1995,1530,Developed economies: Asia,8,Flow,1,Inward,4105.161,,23.284,,1.18941,,0.06608,,0.21238,
1995,1995,1530,Developed economies: Asia,8,Flow,2,Outward,27072.986,,153.557,,7.49438,,0.43576,,1.40065,
1995,1995,1530,Developed economies: Asia,9,Stock,1,Inward,57644.176,,326.955,,1.617195,,0.92784,,2.98228,
1995,1995,1530,Developed economies: Asia,9,Stock,2,Outward,255014.884,,1446.432,,6.38611,,4.1047,,13.19345,
1995,1995,1540,Developed economies: Europe,8,Flow,1,Inward,141746.368,,195.392,,41.068911,,1.33331,,6.24884,
1995,1995,1540,Developed economies: Europe,8,Flow,2,Outward,178042.125,,250.968,,49.285859,,1.67949,,7.86325,
1995,1995,1540,Developed economies: Europe,9,Stock,1,Inward,1412389.16,,1976.228,,39.624269,,13.31432,,62.33764,
1995,1995,1540,Developed economies: Europe,9,Stock,2,Outward,1889511.203,,2663.455,,47.317345,,17.82399,,83.45043,
1995,1995,1550,Developed economies: Oceania,8,Flow,1,Inward,14528.724,,670.24,,4.209483,,3.1915,,13.34732,
1995,1995,1550,Developed economies: Oceania,8,Flow,2,Outward,4316.536,,199.131,,1.194909,,0.94821,,3.96554,
1995,1995,1550,Developed economies: Oceania,9,Stock,1,Inward,137038.219,,6321.857,,3.844577,,30.10297,,125.89494,
1995,1995,1550,Developed economies: Oceania,9,Stock,2,Outward,68160.023,,3144.363,,1.706871,,14.9726,,62.61758,
1995,1995,156,China,8,Flow,1,Inward,37520.53,,30.801,,10.871018,,5.10841,,15.39241,
1995,1995,156,China,8,Flow,2,Outward,2000,,1.642,,0.553643,,0.2723,,0.82048,
1995,1995,156,China,9,Stock,1,Inward,101098,,82.993,,2.836282,,13.76448,,41.4744,
1995,1995,156,China,9,Stock,2,Outward,17768,,14.586,,0.444948,,2.41911,,7.28914,
1995,1995,1560,Developed economies: Asia and Oceania,8,Flow,1,Inward,18633.885,,94.119,,5.398892,,0.27945,,0.91265,
1995,1995,1560,Developed economies: Asia and Oceania,8,Flow,2,Outward,31389.522,,158.547,,8.68929,,0.47075,,1.53739,
1995,1995,1560,Developed economies: Asia and Oceania,9,Stock,1,Inward,194682.395,,983.329,,5.461772,,2.91966,,9.53511,
1995,1995,1560,Developed economies: Asia and Oceania,9,Stock,2,Outward,323174.907,,1632.337,,8.092981,,4.84667,,15.82839,
1995,1995,158,"China, Taiwan Province of",8,Flow,1,Inward,1559,,72.661,,0.451697,,0.55866,,2.03899,
1995,1995,158,"China, Taiwan Province of",8,Flow,2,Outward,2983,,139.03,,0.825758,,1.06895,,3.90142,
1995,1995,158,"China, Taiwan Province of",9,Stock,1,Inward,15736,,733.414,,0.44147,,5.63895,,20.58085,
1995,1995,158,"China, Taiwan Province of",9,Stock,2,Outward,42612,,1986.035,,1.067094,,15.26989,,55.73152,
1995,1995,1600,Developing economies excluding China,8,Flow,1,Inward,79215.19,,24.66,,22.951429,,1.63381,,7.13117,
1995,1995,1600,Developing economies excluding China,8,Flow,2,Outward,46276.576,,17.284,,12.810344,,1.09638,,4.65445,
1995,1995,1600,Developing economies excluding China,9,Stock,1,Inward,727378.026,,221.621,,20.406431,,14.9531,,65.39819,
1995,1995,1600,Developing economies excluding China,9,Stock,2,Outward,280922.776,,101.645,,7.034899,,6.10726,,26.60986,
1995,1995,1601,Developing economies excluding LDCs,8,Flow,1,Inward,115053.677,,29.729,,33.335099,,2.12442,,8.67466,
1995,1995,1601,Developing economies excluding LDCs,8,Flow,2,Outward,48275.354,,13.499,,13.363648,,0.99525,,3.9576,
1995,1995,1601,Developing economies excluding LDCs,9,Stock,1,Inward,809928.854,,206.737,,22.722377,,14.92346,,61.04751,
1995,1995,1601,Developing economies excluding LDCs,9,Stock,2,Outward,296690.16,,80.881,,7.429747,,5.66774,,23.15008,
1995,1995,1610,LDCs (Least developed countries),8,Flow,1,Inward,1682.043,,3.002,,0.487347,,1.00603,,5.94959,
1995,1995,1610,LDCs (Least developed countries),8,Flow,2,Outward,1.223,,0.004,,0.000338,,0.00117,,0.00672,
1995,1995,1610,LDCs (Least developed countries),9,Stock,1,Inward,18547.172,,31.838,,0.520337,,10.80455,,63.35935,
1995,1995,1610,LDCs (Least developed countries),9,Stock,2,Outward,2000.616,,6.377,,0.0501,,2.00905,,11.19262,
1995,1995,1612,LDCs: Asia,8,Flow,1,Inward,437.957,,2.09,,0.126891,,0.71108,,4.00304,
1995,1995,1612,LDCs: Asia,8,Flow,2,Outward,6.279,,0.045,,0.001738,,0.01375,,0.07267,
1995,1995,1612,LDCs: Asia,9,Stock,1,Inward,4291.094,,18.506,,0.120386,,6.48941,,35.89959,
1995,1995,1612,LDCs: Asia,9,Stock,2,Outward,202.68,,1.354,,0.005076,,0.41395,,2.23312,
1995,1995,1614,LDCs: Africa,8,Flow,1,Inward,1233.353,,3.606,,0.357346,,1.22365,,7.42104,
1995,1995,1614,LDCs: Africa,8,Flow,2,Outward,-6.33,,-0.037,,-0.001752,,-0.01146,,-0.06984,
1995,1995,1614,LDCs: Africa,9,Stock,1,Inward,14169.77,,41.426,,0.39753,,14.05831,,85.25902,
1995,1995,1614,LDCs: Africa,9,Stock,2,Outward,1796.736,,11.493,,0.044994,,3.83649,,21.5813,
1995,1995,1615,LDCs: Islands and Haiti,8,Flow,1,Inward,10.733,,1.234,,0.00311,,0.22301,,1.50893,
1995,1995,1615,LDCs: Islands and Haiti,8,Flow,2,Outward,1.274,,0.165,,0.000353,,0.03306,,0.26333,
1995,1995,1615,LDCs: Islands and Haiti,9,Stock,1,Inward,86.308,,10.013,,0.002421,,1.81956,,12.32504,
1995,1995,1615,LDCs: Islands and Haiti,9,Stock,2,Outward,1.2,,0.157,,3.00E-05,,0.03171,,0.25381,
1995,1995,1620,LLDCs (Landlocked developing countries),8,Flow,1,Inward,2794.444,,10.245,,0.809649,,2.16113,,10.6113,
1995,1995,1620,LLDCs (Landlocked developing countries),8,Flow,2,Outward,101.525,,0.975,,0.028104,,0.15611,,0.90333,
1995,1995,1620,LLDCs (Landlocked developing countries),9,Stock,1,Inward,14097.077,,47.776,,0.39549,,10.53284,,51.54882,
1995,1995,1620,LLDCs (Landlocked developing countries),9,Stock,2,Outward,1215.519,,13.022,,0.030439,,2.00181,,11.56998,
1995,1995,1640,SIDS (Small island developing States) (UN-OHRLLS),8,Flow,1,Inward,13963.258,,398.28,,4.045647,,9.22714,,33.31879,
1995,1995,1640,SIDS (Small island developing States) (UN-OHRLLS),8,Flow,2,Outward,7337.519,,335.583,,2.031182,,5.86992,,19.95884,
1995,1995,1640,SIDS (Small island developing States) (UN-OHRLLS),9,Stock,1,Inward,75479.498,,2195.939,,2.117561,,50.27215,,181.64147,
1995,1995,1640,SIDS (Small island developing States) (UN-OHRLLS),9,Stock,2,Outward,36874.439,,1582.583,,0.923414,,29.08552,,99.53957,
1995,1995,1641,SIDS: Atlantic and Indian Ocean,8,Flow,1,Inward,529.535,,124.552,,0.153425,,3.73449,,16.58517,
1995,1995,1641,SIDS: Atlantic and Indian Ocean,8,Flow,2,Outward,5.08,,2.248,,0.001406,,0.04153,,0.18614,
1995,1995,1641,SIDS: Atlantic and Indian Ocean,9,Stock,1,Inward,3140.748,,738.735,,0.088113,,22.14984,,98.36915,
1995,1995,1641,SIDS: Atlantic and Indian Ocean,9,Stock,2,Outward,1238.449,,670.201,,0.031013,,10.60895,,49.08474,
1995,1995,1642,SIDS: Caribbean,8,Flow,1,Inward,939.377,,45.372,,0.272171,,2.73159,,13.99293,
1995,1995,1642,SIDS: Caribbean,8,Flow,2,Outward,70.029,,6.773,,0.019386,,0.62632,,3.08355,
1995,1995,1642,SIDS: Caribbean,9,Stock,1,Inward,4265.423,,210.435,,0.119666,,12.71544,,66.28292,
1995,1995,1642,SIDS: Caribbean,9,Stock,2,Outward,360.51,,29.074,,0.009028,,2.02559,,9.96348,
1995,1995,1643,SIDS: Pacific,8,Flow,1,Inward,12494.346,,1236.651,,3.620052,,12.15886,,39.04238,
1995,1995,1643,SIDS: Pacific,8,Flow,2,Outward,7262.409,,783.813,,2.01039,,7.1488,,22.86429,
1995,1995,1643,SIDS: Pacific,9,Stock,1,Inward,68073.327,,6910.098,,1.909782,,66.46682,,213.22144,
1995,1995,1643,SIDS: Pacific,9,Stock,2,Outward,35275.48,,3896.751,,0.883372,,36.2514,,114.14682,
1995,1995,170,Colombia,8,Flow,1,Inward,968.368,,26.921,,0.28057,,0.88371,,3.28886,
1995,1995,170,Colombia,8,Flow,2,Outward,256.2,,7.123,,0.070922,,0.2338,,0.87013,
1995,1995,170,Colombia,9,Stock,1,Inward,6406.992,,178.12,,0.179747,,5.84688,,21.75998,
1995,1995,170,Colombia,9,Stock,2,Outward,1027.321,,28.56,,0.025726,,0.93751,,3.48908,
1995,1995,174,Comoros,8,Flow,1,Inward,0.89,,1.839,,0.000258,,0.18409,,0.94613,
1995,1995,174,Comoros,9,Stock,1,Inward,19.37,,40.041,,0.000543,,4.00858,,20.6026,
1995,1995,178,Congo,8,Flow,1,Inward,121.816,,44.421,,0.035294,,4.95763,,13.70597,
1995,1995,178,Congo,8,Flow,2,Outward,1.619,,0.59,,0.000448,,0.06589,,0.18216,
1995,1995,178,Congo,9,Stock,1,Inward,1021.515,,372.502,,0.028658,,41.57348,,114.93484,
1995,1995,178,Congo,9,Stock,2,Outward,22.164,,8.082,,0.000555,,0.90203,,2.49376,
1995,1995,180,"Congo, Dem. Rep. of the",8,Flow,1,Inward,-22.35,,-0.516,,-0.006476,,-0.24982,,-2.5878,
1995,1995,180,"Congo, Dem. Rep. of the",8,Flow,2,Outward,0.2,,0.005,,5.50E-05,,0.00224,,0.0232,
1995,1995,180,"Congo, Dem. Rep. of the",9,Stock,1,Inward,541.08,,12.5,,0.01518,,6.0479,,62.6491,
1995,1995,180,"Congo, Dem. Rep. of the",9,Stock,2,Outward,1.083,,0.025,,2.70E-05,,0.01211,,0.1254,
1995,1995,188,Costa Rica,8,Flow,1,Inward,336.9,,94.294,,0.097612,,2.91129,,14.70977,
1995,1995,188,Costa Rica,8,Flow,2,Outward,5.5,,1.539,,0.001523,,0.04753,,0.24014,
1995,1995,188,Costa Rica,9,Stock,1,Inward,409.082,,114.497,,0.011477,,3.53504,,17.86139,
1995,1995,188,Costa Rica,9,Stock,2,Outward,66.3,,18.557,,0.00166,,0.57292,,2.8948,
1995,1995,191,Croatia,8,Flow,1,Inward,103.475,,21.526,,0.02998,,0.45697,,3.20214,
1995,1995,191,Croatia,8,Flow,2,Outward,7.053,,1.467,,0.001952,,0.03115,,0.21826,
1995,1995,191,Croatia,9,Stock,1,Inward,495.922,,103.164,,0.013913,,2.19011,,15.34675,
1995,1995,191,Croatia,9,Stock,2,Outward,703,,146.242,,0.017605,,3.10461,,21.75497,
1995,1995,196,Cyprus,8,Flow,1,Inward,375.757,,577.339,,0.10887,,3.7829,,14.96689,
1995,1995,196,Cyprus,8,Flow,2,Outward,15.693,,24.112,,0.004344,,0.15799,,0.62507,
1995,1995,196,Cyprus,9,Stock,1,Inward,,,,,,,,,-5.0003,
1995,1995,196,Cyprus,9,Stock,2,Outward,71.86,,110.411,,0.0018,,0.72344,,2.86228,
1995,1995,203,Czechia,8,Flow,1,Inward,2561.831,,248.439,,0.742253,,4.25938,,12.55527,
1995,1995,203,Czechia,8,Flow,2,Outward,36.608,,3.55,,0.010134,,0.06087,,0.17941,
1995,1995,203,Czechia,9,Stock,1,Inward,7350.06,,712.788,,0.206204,,12.22043,,36.0219,
1995,1995,203,Czechia,9,Stock,2,Outward,345.467,,33.502,,0.008651,,0.57438,,1.6931,
1995,1995,204,Benin,8,Flow,1,Inward,8.014,,1.325,,0.002322,,0.34176,,1.32293,
1995,1995,204,Benin,9,Stock,1,Inward,48.807,,8.072,,0.001369,,2.08148,,8.05728,
1995,1995,204,Benin,9,Stock,2,Outward,4.559,,0.754,,0.000114,,0.19442,,0.7526,
1995,1995,208,Denmark,8,Flow,1,Inward,4176.804,,797.831,,1.210167,,2.25763,,11.50801,
1995,1995,208,Denmark,8,Flow,2,Outward,3070.129,,586.44,,0.849877,,1.65946,,8.45888,
1995,1995,208,Denmark,9,Stock,1,Inward,23800.9,,4546.324,,0.667729,,12.8648,,65.57667,
1995,1995,208,Denmark,9,Stock,2,Outward,24702.5,,4718.543,,0.618603,,13.35213,,68.06078,
1995,1995,212,Dominica,8,Flow,1,Inward,54.093,,781.674,,0.015673,,19.70427,,89.54709,
1995,1995,214,Dominican Republic,8,Flow,1,Inward,414.3,,52.645,,0.120037,,2.63091,,14.70788,
1995,1995,214,Dominican Republic,9,Stock,1,Inward,,,,,,,,,-65.13748,
1995,1995,218,Ecuador,8,Flow,1,Inward,452.46,,39.134,,0.131094,,1.85278,,10.68943,
1995,1995,218,Ecuador,9,Stock,1,Inward,3618.586,,312.981,,0.101519,,14.81772,,85.48959,
1995,1995,222,El Salvador,8,Flow,1,Inward,38,,6.611,,0.01101,,0.42592,,2.23432,
1995,1995,222,El Salvador,9,Stock,1,Inward,293,,50.973,,0.00822,,3.28404,,17.22779,
1995,1995,222,El Salvador,9,Stock,2,Outward,53.341,,9.28,,0.001336,,0.59786,,3.13634,
1995,1995,226,Equatorial Guinea,8,Flow,1,Inward,63.346,,112.968,,0.018354,,29.41836,,45.81134,
1995,1995,226,Equatorial Guinea,9,Stock,1,Inward,175.34,,312.694,,0.004919,,81.4293,,126.80467,
1995,1995,231,Ethiopia,8,Flow,1,Inward,14.14,,0.246,,0.004097,,0.18638,,1.34419,
1995,1995,231,Ethiopia,9,Stock,1,Inward,165.43,,2.878,,0.004641,,2.18049,,15.72621,
1995,1995,233,Estonia,8,Flow,1,Inward,193.324,,133.072,,0.056013,,4.31926,,16.29625,
1995,1995,233,Estonia,8,Flow,2,Outward,2.485,,1.711,,0.000688,,0.05552,,0.20949,
1995,1995,233,Estonia,9,Stock,1,Inward,673.84,,463.83,,0.018904,,15.05498,,56.80138,
1995,1995,233,Estonia,9,Stock,2,Outward,67.405,,46.397,,0.001688,,1.50597,,5.68191,
1995,1995,242,Fiji,8,Flow,1,Inward,57.17,,72.162,,0.016564,,2.90157,,20.44567,
1995,1995,242,Fiji,8,Flow,2,Outward,11.804,,14.899,,0.003268,,0.59908,,4.22137,
1995,1995,242,Fiji,9,Stock,1,Inward,583.466,,736.47,,0.016369,,29.61277,,208.66416,
1995,1995,242,Fiji,9,Stock,2,Outward,43.481,,54.883,,0.001089,,2.20681,,15.5501,
1995,1995,246,Finland,8,Flow,1,Inward,1021.2,,199.924,,0.295878,,0.76103,,3.9351,
1995,1995,246,Finland,8,Flow,2,Outward,1438.525,,281.625,,0.398214,,1.07204,,5.54322,
1995,1995,246,Finland,9,Stock,1,Inward,8155.024,,1596.538,,0.228787,,6.0774,,31.42462,
1995,1995,246,Finland,9,Stock,2,Outward,14444.919,,2827.933,,0.361731,,10.76484,,55.66213,
1995,1995,250,"France, metropolitan",8,Flow,1,Inward,23562.497,,410.351,,6.826885,,1.47174,,7.33151,
1995,1995,250,"France, metropolitan",8,Flow,2,Outward,15681.735,,273.104,,4.341039,,0.9795,,4.8794,
1995,1995,250,"France, metropolitan",9,Stock,1,Inward,233126.472,,4059.997,,6.540312,,14.56133,,72.53772,
1995,1995,250,"France, metropolitan",9,Stock,2,Outward,373060.182,,6497.002,,9.342214,,23.30175,,116.07834,
1995,1995,251,France,8,Flow,1,Inward,23562.497,,397.587,,6.826885,,1.46893,,7.31751,
1995,1995,251,France,8,Flow,2,Outward,15681.735,,264.609,,4.341039,,0.97763,,4.87008,
1995,1995,251,France,9,Stock,1,Inward,233126.472,,3933.707,,6.540312,,14.53352,,72.39916,
1995,1995,251,France,9,Stock,2,Outward,373060.182,,6294.907,,9.342214,,23.25723,,115.85661,
1995,1995,258,French Polynesia,8,Flow,1,Inward,2.08,,8.987,,0.000603,,0.04705,,0.23058,
1995,1995,258,French Polynesia,8,Flow,2,Outward,1,,4.321,,0.000277,,0.02262,,0.11086,
1995,1995,258,French Polynesia,9,Stock,1,Inward,103.5,,447.189,,0.002904,,2.34131,,11.4735,
1995,1995,262,Djibouti,8,Flow,1,Inward,3.219,,5.112,,0.000933,,0.63154,,3.33886,
1995,1995,262,Djibouti,9,Stock,1,Inward,23.39,,37.15,,0.000656,,4.58967,,24.26491,
1995,1995,2621,High-income developing economies,8,Flow,1,Inward,97144.061,,50.993,,28.146053,,2.45194,,9.77573,
1995,1995,2621,High-income developing economies,8,Flow,2,Outward,43708.202,,24.565,,12.099363,,1.25097,,4.78942,
1995,1995,2621,High-income developing economies,9,Stock,1,Inward,672368.818,,353.023,,18.86316,,16.97435,,67.68027,
1995,1995,2621,High-income developing economies,9,Stock,2,Outward,256818.904,,137.022,,6.431287,,6.62327,,26.33692,
1995,1995,2622,Middle-income developing economies,8,Flow,1,Inward,18107.435,,9.166,,5.246361,,1.27133,,5.51255,
1995,1995,2622,Middle-income developing economies,8,Flow,2,Outward,4570.097,,2.512,,1.2651,,0.3415,,1.4915,
1995,1995,2622,Middle-income developing economies,9,Stock,1,Inward,136155.596,,68.041,,3.819815,,9.51036,,41.37099,
1995,1995,2622,Middle-income developing economies,9,Stock,2,Outward,39898.969,,21.839,,0.999154,,2.97295,,13.03532,
1995,1995,2623,Low-income developing economies,8,Flow,1,Inward,1484.225,,2.699,,0.430032,,0.75436,,4.58277,
1995,1995,2623,Low-income developing economies,8,Flow,2,Outward,-1.723,,-0.006,,-0.000477,,-0.0014,,-0.00907,
1995,1995,2623,Low-income developing economies,9,Stock,1,Inward,19951.612,,33.558,,0.559738,,9.67883,,59.67265,
1995,1995,2623,Low-income developing economies,9,Stock,2,Outward,1972.903,,7.03,,0.049406,,1.71983,,10.8064,
1995,1995,266,Gabon,8,Flow,1,Inward,-316.69,,-282.264,,-0.091756,,-5.73799,,-30.4988,
1995,1995,266,Gabon,8,Flow,2,Outward,32.87,,29.297,,0.009099,,0.59556,,3.16555,
1995,1995,266,Gabon,9,Stock,1,Inward,750.79,,669.175,,0.021063,,13.6033,,72.30483,
1995,1995,266,Gabon,9,Stock,2,Outward,249.35,,222.244,,0.006244,,4.51788,,24.01365,
1995,1995,268,Georgia,9,Stock,1,Inward,32.054,,6.572,,0.000899,,1.12716,,5.95541,
1995,1995,270,Gambia,8,Flow,1,Inward,15,,12.076,,0.004346,,1.1483,,5.79244,
1995,1995,270,Gambia,9,Stock,1,Inward,184.72,,148.709,,0.005182,,14.14098,,71.33192,
1995,1995,2711,BRICS,8,Flow,1,Inward,47383.59,,18.666,,13.728694,,1.92457,,7.73635,
1995,1995,2711,BRICS,8,Flow,2,Outward,6318.015,,2.489,,1.748961,,0.25662,,1.03155,
1995,1995,2711,BRICS,9,Stock,1,Inward,175240.753,,69.034,,4.916341,,7.11772,,28.61168,
1995,1995,2711,BRICS,9,Stock,2,Outward,89383.983,,35.212,,2.238363,,3.63049,,14.59379,
1995,1995,275,State of Palestine,8,Flow,1,Inward,122.6,,46.738,,0.035522,,3.73462,,10.36786,
1995,1995,275,State of Palestine,8,Flow,2,Outward,129,,49.178,,0.03571,,3.92957,,10.90909,
1995,1995,275,State of Palestine,9,Stock,1,Inward,608.805,,232.09,,0.01708,,18.5453,,51.48457,
1995,1995,276,Germany,8,Flow,1,Inward,12024.485,,148.225,,3.483916,,0.46505,,1.96372,
1995,1995,276,Germany,8,Flow,2,Outward,39048.614,,481.349,,10.80949,,1.51022,,6.37704,
1995,1995,276,Germany,9,Stock,1,Inward,312576.226,,3853.102,,8.769258,,12.08903,,51.04693,
1995,1995,276,Germany,9,Stock,2,Outward,505691.974,,6233.625,,12.663593,,19.55787,,82.58473,
1995,1995,288,Ghana,8,Flow,1,Inward,106.5,,6.107,,0.030857,,0.77658,,2.54319,
1995,1995,288,Ghana,9,Stock,1,Inward,826.26,,47.38,,0.023181,,6.02497,,19.73086,
1995,1995,296,Kiribati,8,Flow,1,Inward,0.388,,4.758,,0.000112,,0.55721,,3.509,
1995,1995,296,Kiribati,8,Flow,2,Outward,0.074,,0.91,,2.10E-05,,0.10654,,0.67094,
1995,1995,300,Greece,8,Flow,1,Inward,1053,,98.155,,0.305091,,0.76925,,3.83816,
1995,1995,300,Greece,8,Flow,2,Outward,41.595,,3.877,,0.011514,,0.03039,,0.15161,
1995,1995,300,Greece,9,Stock,1,Inward,10970.8,,1022.639,,0.307783,,8.01454,,39.98835,
1995,1995,300,Greece,9,Stock,2,Outward,2937.305,,273.8,,0.073556,,2.1458,,10.70642,
1995,1995,308,Grenada,8,Flow,1,Inward,19.978,,191.983,,0.005788,,7.18014,,23.65975,
1995,1995,320,Guatemala,8,Flow,1,Inward,75.3,,7.266,,0.021817,,0.58562,,3.21834,
1995,1995,320,Guatemala,8,Flow,2,Outward,-19.054,,-1.839,,-0.005275,,-0.14819,,-0.81439,
1995,1995,320,Guatemala,9,Stock,1,Inward,2201.588,,212.445,,0.061765,,17.12202,,94.09647,
1995,1995,320,Guatemala,9,Stock,2,Outward,23.741,,2.291,,0.000595,,0.18464,,1.01469,
1995,1995,324,Guinea,8,Flow,1,Inward,0.77,,0.103,,0.000223,,0.01464,,0.14109,
1995,1995,324,Guinea,8,Flow,2,Outward,0.601,,0.08,,0.000166,,0.01143,,0.11013,
1995,1995,324,Guinea,9,Stock,1,Inward,131,,17.541,,0.003675,,2.49042,,24.00427,
1995,1995,328,Guyana,8,Flow,1,Inward,74.415,,98.997,,0.021561,,7.50617,,26.36456,
1995,1995,328,Guyana,9,Stock,1,Inward,454.432,,604.548,,0.012749,,45.83815,,161.00113,
1995,1995,328,Guyana,9,Stock,2,Outward,2,,2.661,,5.00E-05,,0.20174,,0.70858,
1995,1995,332,Haiti,8,Flow,1,Inward,7.4,,0.97,,0.002144,,0.19551,,1.56469,
1995,1995,332,Haiti,8,Flow,2,Outward,1.2,,0.157,,0.000332,,0.03171,,0.25381,
1995,1995,332,Haiti,9,Stock,1,Inward,32.6,,4.274,,0.000915,,0.86131,,6.89308,
1995,1995,332,Haiti,9,Stock,2,Outward,1.2,,0.157,,3.00E-05,,0.03171,,0.25381,
1995,1995,340,Honduras,8,Flow,1,Inward,69.4,,11.939,,0.020108,,1.46895,,6.21387,
1995,1995,340,Honduras,8,Flow,2,Outward,-2,,-0.344,,-0.000554,,-0.04233,,-0.17907,
1995,1995,340,Honduras,9,Stock,1,Inward,555.6,,95.582,,0.015587,,11.76006,,49.7468,
1995,1995,3412,European Union (2020 …),8,Flow,1,Inward,110995.252,,261.141,,32.159231,,1.34205,,6.21335,
1995,1995,3412,European Union (2020 …),8,Flow,2,Outward,114255.616,,268.812,,31.628392,,1.38147,,6.39586,
1995,1995,3412,European Union (2020 …),9,Stock,1,Inward,1129681.925,,2657.832,,31.692979,,13.65903,,63.2379,
1995,1995,3412,European Union (2020 …),9,Stock,2,Outward,1415834.013,,3331.069,,35.455469,,17.11891,,79.25627,
1995,1995,344,"China, Hong Kong SAR",8,Flow,1,Inward,6213.363,,995.116,,1.80023,,4.29538,,14.21809,
1995,1995,344,"China, Hong Kong SAR",8,Flow,2,Outward,25000,,4003.934,,6.920533,,17.28282,,57.20772,
1995,1995,344,"China, Hong Kong SAR",9,Stock,1,Inward,227532.122,,36440.945,,6.383364,,157.2959,,520.66372,
1995,1995,344,"China, Hong Kong SAR",9,Stock,2,Outward,78833.23,,12625.722,,1.97415,,54.49843,,180.39476,
1995,1995,348,Hungary,8,Flow,1,Inward,5103.487,,494.181,,1.47866,,10.98973,,50.22603,
1995,1995,348,Hungary,8,Flow,2,Outward,59.093,,5.722,,0.016358,,0.12725,,0.58157,
1995,1995,348,Hungary,9,Stock,1,Inward,11303.519,,1094.542,,0.317118,,24.34073,,111.24372,
1995,1995,348,Hungary,9,Stock,2,Outward,278.066,,26.926,,0.006963,,0.59878,,2.73659,
1995,1995,352,Iceland,8,Flow,1,Inward,-9.259,,-34.591,,-0.002683,,-0.12998,,-0.7415,
1995,1995,352,Iceland,8,Flow,2,Outward,24.825,,92.743,,0.006872,,0.34849,,1.98807,
1995,1995,352,Iceland,9,Stock,1,Inward,129.082,,482.222,,0.003621,,1.81202,,10.33713,
1995,1995,352,Iceland,9,Stock,2,Outward,179.703,,671.331,,0.0045,,2.52262,,14.39095,
1995,1995,356,India,8,Flow,1,Inward,2151,,2.231,,0.62322,,0.57856,,2.30165,
1995,1995,356,India,8,Flow,2,Outward,119,,0.123,,0.032942,,0.03201,,0.12733,
1995,1995,356,India,9,Stock,1,Inward,5640.81,,5.85,,0.158252,,1.51723,,6.03587,
1995,1995,356,India,9,Stock,2,Outward,495.244,,0.514,,0.012402,,0.13321,,0.52993,
1995,1995,364,Iran (Islamic Republic of),8,Flow,1,Inward,8.763,,0.144,,0.002539,,0.00766,,0.03104,
1995,1995,364,Iran (Islamic Republic of),8,Flow,2,Outward,2.256,,0.037,,0.000625,,0.00197,,0.00799,
1995,1995,364,Iran (Islamic Republic of),9,Stock,1,Inward,2287.167,,37.621,,0.064166,,1.99989,,8.10038,
1995,1995,364,Iran (Islamic Republic of),9,Stock,2,Outward,,,,,,,,,-0.05781,
1995,1995,368,Iraq,9,Stock,1,Inward,,,,,,,,,-32.06956,
1995,1995,372,Ireland,8,Flow,1,Inward,1442.925,,403.11,,0.418066,,2.08691,,11.54803,
